	date	sw1_code	sw1_name	total_count	pe	pe_negative_count	pe_over_125_count	pb
452	2005-03-07	801230	综合	27	34.46	0	5	2.75
453	2005-03-07	801710	建筑材料	25	21.84	4	2	1.79
454	2005-03-07	801720	建筑装饰	25	24.25	6	3	1.9
455	2005-03-07	801730	电气设备	37	26.8	4	4	2.47
456	2005-03-07	801740	国防军工	32	35.47	5	4	1.9
457	2005-03-07	801750	计算机	29	35.58	4	2	2.67
458	2005-03-07	801760	传媒	44	38.41	12	4	2.26
459	2005-03-07	801770	通信	25	32.71	2	2	1.88
460	2005-03-07	801780	银行	5	18.63	0	0	2.38
461	2005-03-07	801790	非银金融	38	27.4	8	6	2.16
462	2005-03-07	801880	汽车	54	18.95	9	6	2.15
463	2005-03-07	801890	机械设备	62	23.94	4	3	1.87
464	2005-03-08	801003	申万A指	1262	25.87	179	103	2.06
465	2005-03-08	801010	农林牧渔	35	27.99	6	1	1.86
466	2005-03-08	801020	采掘	37	24.56	4	2	2.31
467	2005-03-08	801030	化工	97	25.46	10	7	1.91
468	2005-03-08	801040	钢铁	23	8.41	1	1	1.49
469	2005-03-08	801050	有色金属	53	24.19	5	3	2.21
470	2005-03-08	801080	电子	48	32.08	6	1	2.38
471	2005-03-08	801110	家用电器	17	26.0	1	3	1.49
472	2005-03-08	801120	食品饮料	41	30.76	7	3	1.88
473	2005-03-08	801130	纺织服装	22	24.18	6	1	2.33
474	2005-03-08	801140	轻工制造	31	24.54	5	3	1.9
475	2005-03-08	801150	医药生物	112	30.53	20	12	2.19
476	2005-03-08	801160	公用事业	90	26.55	12	3	1.9
477	2005-03-08	801170	交通运输	56	26.04	5	0	2.24
478	2005-03-08	801180	房地产	113	26.19	21	10	1.98
479	2005-03-08	801200	商业贸易	64	28.14	9	8	2.01
480	2005-03-08	801210	休闲服务	20	33.39	3	3	2.35
481	2005-03-08	801230	综合	27	34.82	0	5	2.8
482	2005-03-08	801710	建筑材料	25	22.25	4	2	1.83
483	2005-03-08	801720	建筑装饰	25	24.65	6	3	1.94
484	2005-03-08	801730	电气设备	37	27.44	4	4	2.56
485	2005-03-08	801740	国防军工	32	37.79	5	4	1.94
486	2005-03-08	801750	计算机	29	36.37	4	2	2.73
487	2005-03-08	801760	传媒	44	39.23	12	4	2.3
488	2005-03-08	801770	通信	25	33.39	2	2	1.92
489	2005-03-08	801780	银行	5	18.88	0	0	2.42
490	2005-03-08	801790	非银金融	38	27.79	8	6	2.2
491	2005-03-08	801880	汽车	54	19.35	9	6	2.19
492	2005-03-08	801890	机械设备	62	24.27	4	4	1.91
493	2005-03-09	801003	申万A指	1262	25.97	178	102	2.07
494	2005-03-09	801010	农林牧渔	35	28.44	5	1	1.86
495	2005-03-09	801020	采掘	37	25.11	4	1	2.31
496	2005-03-09	801030	化工	97	25.47	10	7	1.92
497	2005-03-09	801040	钢铁	23	8.39	1	1	1.49
498	2005-03-09	801050	有色金属	53	24.32	5	3	2.22
499	2005-03-09	801080	电子	48	32.28	6	1	2.39
500	2005-03-09	801110	家用电器	17	25.84	1	3	1.47
501	2005-03-09	801120	食品饮料	41	30.88	7	3	1.89
502	2005-03-09	801130	纺织服装	22	24.34	6	1	2.32
503	2005-03-09	801140	轻工制造	31	24.67	5	3	1.91
504	2005-03-09	801150	医药生物	112	30.55	20	12	2.2
505	2005-03-09	801160	公用事业	90	26.66	12	3	1.9
506	2005-03-09	801170	交通运输	56	26.01	5	0	2.24
507	2005-03-09	801180	房地产	113	26.14	21	10	1.98
508	2005-03-09	801200	商业贸易	64	28.26	9	8	2.01
509	2005-03-09	801210	休闲服务	20	33.8	3	3	2.37
510	2005-03-09	801230	综合	27	34.86	0	5	2.81
511	2005-03-09	801710	建筑材料	25	22.33	4	2	1.84
512	2005-03-09	801720	建筑装饰	25	24.83	6	3	1.94
513	2005-03-09	801730	电气设备	37	28.27	4	3	2.57
514	2005-03-09	801740	国防军工	32	38.5	5	4	1.96
515	2005-03-09	801750	计算机	29	36.86	4	2	2.76
516	2005-03-09	801760	传媒	44	39.3	12	4	2.31
517	2005-03-09	801770	通信	25	33.47	2	2	1.92
518	2005-03-09	801780	银行	5	18.45	0	0	2.36
519	2005-03-09	801790	非银金融	38	27.96	8	6	2.21
520	2005-03-09	801880	汽车	54	18.97	9	7	2.19
521	2005-03-09	801890	机械设备	62	24.45	4	4	1.93
522	2005-03-10	801003	申万A指	1262	25.41	176	100	2.01
523	2005-03-10	801010	农林牧渔	35	28.53	5	1	1.81
524	2005-03-10	801020	采掘	37	24.45	4	1	2.25
525	2005-03-10	801030	化工	97	24.84	10	7	1.86
526	2005-03-10	801040	钢铁	23	8.13	1	1	1.44
527	2005-03-10	801050	有色金属	53	23.54	5	3	2.15
528	2005-03-10	801080	电子	48	31.7	6	1	2.32
529	2005-03-10	801110	家用电器	17	25.1	1	3	1.45
530	2005-03-10	801120	食品饮料	41	30.27	7	3	1.84
531	2005-03-10	801130	纺织服装	22	23.75	6	1	2.25
532	2005-03-10	801140	轻工制造	31	24.53	4	3	1.87
533	2005-03-10	801150	医药生物	112	30.58	19	11	2.15
534	2005-03-10	801160	公用事业	90	25.93	12	3	1.85
535	2005-03-10	801170	交通运输	56	25.38	5	0	2.18
536	2005-03-10	801180	房地产	113	25.42	21	10	1.93
537	2005-03-10	801200	商业贸易	64	27.59	9	8	1.96
538	2005-03-10	801210	休闲服务	20	32.85	3	3	2.31
539	2005-03-10	801230	综合	27	33.92	0	5	2.73
540	2005-03-10	801710	建筑材料	25	21.71	4	2	1.78
541	2005-03-10	801720	建筑装饰	25	24.09	6	3	1.9
542	2005-03-10	801730	电气设备	37	27.4	4	3	2.5
543	2005-03-10	801740	国防军工	32	37.57	5	4	1.91
544	2005-03-10	801750	计算机	29	35.77	4	2	2.67
545	2005-03-10	801760	传媒	44	38.47	12	4	2.24
546	2005-03-10	801770	通信	25	32.76	2	2	1.87
547	2005-03-10	801780	银行	5	18.11	0	0	2.32
548	2005-03-10	801790	非银金融	38	27.5	8	6	2.15
549	2005-03-10	801880	汽车	54	19.04	9	6	2.11
550	2005-03-10	801890	机械设备	62	23.78	4	4	1.87
551	2005-03-11	801003	申万A指	1262	25.55	176	98	2.02
552	2005-03-11	801010	农林牧渔	35	28.32	5	1	1.8
553	2005-03-11	801020	采掘	37	24.56	4	1	2.26
554	2005-03-11	801030	化工	97	24.92	10	7	1.87
555	2005-03-11	801040	钢铁	23	8.17	1	1	1.45
556	2005-03-11	801050	有色金属	53	23.75	5	3	2.17
557	2005-03-11	801080	电子	48	32.06	6	1	2.35
558	2005-03-11	801110	家用电器	17	26.79	1	2	1.47
559	2005-03-11	801120	食品饮料	41	30.27	7	3	1.84
560	2005-03-11	801130	纺织服装	22	23.75	6	1	2.26
561	2005-03-11	801140	轻工制造	31	24.49	4	3	1.87
562	2005-03-11	801150	医药生物	112	30.87	19	11	2.16
563	2005-03-11	801160	公用事业	90	25.96	12	3	1.85
564	2005-03-11	801170	交通运输	56	25.68	5	0	2.2
565	2005-03-11	801180	房地产	113	25.55	21	10	1.93
566	2005-03-11	801200	商业贸易	64	27.55	9	8	1.96
567	2005-03-11	801210	休闲服务	20	32.89	3	3	2.3
568	2005-03-11	801230	综合	27	33.88	0	5	2.71
569	2005-03-11	801710	建筑材料	25	21.73	4	2	1.79
570	2005-03-11	801720	建筑装饰	25	24.15	6	3	1.9
571	2005-03-11	801730	电气设备	37	27.41	4	3	2.5
572	2005-03-11	801740	国防军工	32	37.77	5	4	1.92
573	2005-03-11	801750	计算机	29	36.12	4	2	2.68
574	2005-03-11	801760	传媒	44	38.52	12	4	2.25
575	2005-03-11	801770	通信	25	32.94	2	2	1.88
576	2005-03-11	801780	银行	5	18.0	0	0	2.31
577	2005-03-11	801790	非银金融	38	28.36	8	5	2.14
578	2005-03-11	801880	汽车	54	19.01	9	6	2.12
579	2005-03-11	801890	机械设备	62	23.95	4	4	1.88
580	2005-03-14	801003	申万A指	1262	25.66	172	96	2.0
581	2005-03-14	801010	农林牧渔	35	28.22	4	2	1.78
582	2005-03-14	801020	采掘	37	25.01	4	1	2.28
583	2005-03-14	801030	化工	97	25.06	10	7	1.86
584	2005-03-14	801040	钢铁	23	8.21	1	1	1.46
585	2005-03-14	801050	有色金属	53	23.9	5	3	2.18
586	2005-03-14	801080	电子	48	31.76	6	1	2.32
587	2005-03-14	801110	家用电器	17	26.63	1	2	1.45
588	2005-03-14	801120	食品饮料	41	30.46	7	3	1.83
589	2005-03-14	801130	纺织服装	22	23.47	6	1	2.23
590	2005-03-14	801140	轻工制造	31	24.39	4	3	1.86
591	2005-03-14	801150	医药生物	112	31.37	19	10	2.14
592	2005-03-14	801160	公用事业	90	25.89	12	3	1.82
593	2005-03-14	801170	交通运输	56	25.97	5	0	2.21
594	2005-03-14	801180	房地产	113	25.79	19	10	1.9
595	2005-03-14	801200	商业贸易	64	27.79	9	8	1.95
596	2005-03-14	801210	休闲服务	20	32.93	3	3	2.3
597	2005-03-14	801230	综合	27	33.43	0	5	2.69
598	2005-03-14	801710	建筑材料	25	21.61	4	2	1.77
599	2005-03-14	801720	建筑装饰	25	23.92	6	3	1.86
600	2005-03-14	801730	电气设备	37	27.04	4	3	2.46
601	2005-03-14	801740	国防军工	32	38.81	5	3	1.9
602	2005-03-14	801750	计算机	29	35.93	4	2	2.64
603	2005-03-14	801760	传媒	44	39.49	12	3	2.24
604	2005-03-14	801770	通信	25	32.79	2	2	1.85
605	2005-03-14	801780	银行	5	18.04	0	0	2.31
606	2005-03-14	801790	非银金融	38	28.15	8	5	2.12
607	2005-03-14	801880	汽车	54	19.14	9	5	2.1
608	2005-03-14	801890	机械设备	62	23.87	3	5	1.86
609	2005-03-15	801003	申万A指	1262	25.29	172	95	1.97
610	2005-03-15	801010	农林牧渔	35	28.03	4	2	1.77
611	2005-03-15	801020	采掘	37	24.41	4	1	2.25
612	2005-03-15	801030	化工	97	24.7	10	7	1.84
613	2005-03-15	801040	钢铁	23	8.08	1	1	1.43
614	2005-03-15	801050	有色金属	53	23.19	5	3	2.14
615	2005-03-15	801080	电子	48	31.21	6	1	2.28
616	2005-03-15	801110	家用电器	17	26.02	1	2	1.42
617	2005-03-15	801120	食品饮料	41	29.9	7	3	1.81
618	2005-03-15	801130	纺织服装	22	23.36	6	1	2.18
619	2005-03-15	801140	轻工制造	31	24.07	4	3	1.83
620	2005-03-15	801150	医药生物	112	31.25	19	9	2.12
621	2005-03-15	801160	公用事业	90	25.39	12	3	1.79
622	2005-03-15	801170	交通运输	56	25.35	5	0	2.18
623	2005-03-15	801180	房地产	113	26.01	19	10	1.88
624	2005-03-15	801200	商业贸易	64	27.28	9	8	1.92
625	2005-03-15	801210	休闲服务	20	32.67	3	3	2.28
626	2005-03-15	801230	综合	27	32.5	0	5	2.65
627	2005-03-15	801710	建筑材料	25	21.32	4	2	1.74
628	2005-03-15	801720	建筑装饰	25	23.52	6	3	1.86
629	2005-03-15	801730	电气设备	37	26.78	4	3	2.41
630	2005-03-15	801740	国防军工	32	38.29	5	3	1.88
631	2005-03-15	801750	计算机	29	35.08	4	2	2.58
632	2005-03-15	801760	传媒	44	38.93	12	3	2.21
633	2005-03-15	801770	通信	25	32.34	2	2	1.83
634	2005-03-15	801780	银行	5	17.61	0	0	2.25
635	2005-03-15	801790	非银金融	38	27.78	8	5	2.09
636	2005-03-15	801880	汽车	54	18.41	9	6	2.07
637	2005-03-15	801890	机械设备	62	23.76	3	4	1.84
638	2005-03-16	801003	申万A指	1262	25.07	172	94	1.96
639	2005-03-16	801010	农林牧渔	35	27.59	4	2	1.75
640	2005-03-16	801020	采掘	37	24.02	4	1	2.2
641	2005-03-16	801030	化工	97	24.49	10	7	1.82
642	2005-03-16	801040	钢铁	23	8.03	1	1	1.42
643	2005-03-16	801050	有色金属	53	22.84	5	3	2.11
644	2005-03-16	801080	电子	48	30.76	6	1	2.26
645	2005-03-16	801110	家用电器	17	25.7	1	2	1.4
646	2005-03-16	801120	食品饮料	41	29.83	7	3	1.81
647	2005-03-16	801130	纺织服装	22	23.27	6	1	2.19
648	2005-03-16	801140	轻工制造	31	23.88	4	3	1.81
649	2005-03-16	801150	医药生物	112	31.06	19	9	2.1
650	2005-03-16	801160	公用事业	90	25.39	12	2	1.77
651	2005-03-16	801170	交通运输	56	25.15	5	0	2.16
652	2005-03-16	801180	房地产	113	25.8	19	10	1.86
653	2005-03-16	801200	商业贸易	64	27.01	9	8	1.91
654	2005-03-16	801210	休闲服务	20	32.12	3	3	2.27
655	2005-03-16	801230	综合	27	32.28	0	5	2.63
656	2005-03-16	801710	建筑材料	25	21.08	4	2	1.73
657	2005-03-16	801720	建筑装饰	25	23.18	6	3	1.84
658	2005-03-16	801730	电气设备	37	26.87	4	3	2.38
659	2005-03-16	801740	国防军工	32	37.6	5	3	1.86
660	2005-03-16	801750	计算机	29	34.82	4	2	2.56
661	2005-03-16	801760	传媒	44	38.49	12	3	2.2
662	2005-03-16	801770	通信	25	31.9	2	2	1.81
663	2005-03-16	801780	银行	5	17.6	0	0	2.25
664	2005-03-16	801790	非银金融	38	27.05	8	5	2.06
665	2005-03-16	801880	汽车	54	18.42	9	6	2.05
666	2005-03-16	801890	机械设备	62	23.45	3	4	1.82
667	2005-03-17	801003	申万A指	1262	24.78	170	92	1.93
668	2005-03-17	801010	农林牧渔	35	27.75	4	2	1.72
669	2005-03-17	801020	采掘	37	23.78	4	1	2.17
670	2005-03-17	801030	化工	97	24.03	10	7	1.79
671	2005-03-17	801040	钢铁	23	7.86	1	1	1.39
672	2005-03-17	801050	有色金属	53	22.55	5	3	2.09
673	2005-03-17	801080	电子	48	30.2	6	1	2.21
674	2005-03-17	801110	家用电器	17	25.61	1	2	1.39
675	2005-03-17	801120	食品饮料	41	29.63	7	3	1.79
676	2005-03-17	801130	纺织服装	22	23.01	6	1	2.14
677	2005-03-17	801140	轻工制造	31	23.69	4	3	1.8
678	2005-03-17	801150	医药生物	112	31.01	19	8	2.07
679	2005-03-17	801160	公用事业	90	25.21	12	2	1.74
680	2005-03-17	801170	交通运输	56	25.01	5	0	2.15
681	2005-03-17	801180	房地产	113	25.22	19	10	1.82
682	2005-03-17	801200	商业贸易	64	26.58	9	8	1.89
683	2005-03-17	801210	休闲服务	20	31.98	3	3	2.23
684	2005-03-17	801230	综合	27	31.8	0	5	2.59
685	2005-03-17	801710	建筑材料	25	20.82	4	2	1.69
686	2005-03-17	801720	建筑装饰	25	24.05	6	2	1.8
687	2005-03-17	801730	电气设备	37	26.34	4	3	2.33
688	2005-03-17	801740	国防军工	32	37.14	5	3	1.84
689	2005-03-17	801750	计算机	29	34.69	4	2	2.55
690	2005-03-17	801760	传媒	44	37.7	11	4	2.16
691	2005-03-17	801770	通信	25	31.64	2	2	1.8
692	2005-03-17	801780	银行	5	17.55	0	0	2.25
693	2005-03-17	801790	非银金融	38	26.73	8	5	2.03
694	2005-03-17	801880	汽车	54	17.95	9	6	1.99
695	2005-03-17	801890	机械设备	62	23.44	2	3	1.78
696	2005-03-18	801003	申万A指	1262	24.33	169	92	1.89
697	2005-03-18	801010	农林牧渔	35	27.31	4	2	1.69
698	2005-03-18	801020	采掘	37	23.11	4	1	2.14
699	2005-03-18	801030	化工	97	23.32	10	7	1.75
700	2005-03-18	801040	钢铁	23	7.82	1	1	1.38
701	2005-03-18	801050	有色金属	53	22.16	5	3	2.03
702	2005-03-18	801080	电子	48	29.16	6	1	2.14
703	2005-03-18	801110	家用电器	17	26.17	1	2	1.37
704	2005-03-18	801120	食品饮料	41	29.31	7	3	1.75
705	2005-03-18	801130	纺织服装	22	22.61	6	1	2.08
706	2005-03-18	801140	轻工制造	31	23.31	4	3	1.77
707	2005-03-18	801150	医药生物	112	30.29	19	8	2.02
708	2005-03-18	801160	公用事业	90	24.94	12	2	1.71
709	2005-03-18	801170	交通运输	56	24.46	5	0	2.12
710	2005-03-18	801180	房地产	113	24.45	19	10	1.78
711	2005-03-18	801200	商业贸易	64	26.42	8	9	1.85
712	2005-03-18	801210	休闲服务	20	31.26	3	3	2.19
713	2005-03-18	801230	综合	27	31.14	0	5	2.56
714	2005-03-18	801710	建筑材料	25	20.42	4	2	1.67
715	2005-03-18	801720	建筑装饰	25	23.68	6	2	1.77
716	2005-03-18	801730	电气设备	37	25.79	4	3	2.29
717	2005-03-18	801740	国防军工	32	36.91	5	3	1.8
718	2005-03-18	801750	计算机	29	33.99	4	2	2.49
719	2005-03-18	801760	传媒	44	36.64	11	4	2.08
720	2005-03-18	801770	通信	25	30.93	2	2	1.75
721	2005-03-18	801780	银行	5	17.7	0	0	2.26
722	2005-03-18	801790	非银金融	38	26.12	8	5	1.98
723	2005-03-18	801880	汽车	54	17.77	9	6	1.96
724	2005-03-18	801890	机械设备	62	23.09	2	2	1.75
725	2005-03-21	801003	申万A指	1262	24.45	168	92	1.89
726	2005-03-21	801010	农林牧渔	35	27.35	4	2	1.69
727	2005-03-21	801020	采掘	37	23.07	4	1	2.14
728	2005-03-21	801030	化工	97	23.4	10	7	1.75
729	2005-03-21	801040	钢铁	23	7.89	1	1	1.39
730	2005-03-21	801050	有色金属	53	22.5	5	3	2.03
731	2005-03-21	801080	电子	48	28.97	6	1	2.12
732	2005-03-21	801110	家用电器	17	26.32	1	2	1.36
733	2005-03-21	801120	食品饮料	41	29.45	7	3	1.76
734	2005-03-21	801130	纺织服装	22	22.42	6	1	2.1
735	2005-03-21	801140	轻工制造	31	23.17	4	3	1.76
736	2005-03-21	801150	医药生物	112	30.73	19	8	2.02
737	2005-03-21	801160	公用事业	90	24.96	12	2	1.71
738	2005-03-21	801170	交通运输	56	24.93	5	0	2.14
739	2005-03-21	801180	房地产	113	24.49	18	11	1.78
740	2005-03-21	801200	商业贸易	64	26.46	8	9	1.85
741	2005-03-21	801210	休闲服务	20	30.93	3	3	2.17
742	2005-03-21	801230	综合	27	31.17	0	4	2.56
743	2005-03-21	801710	建筑材料	25	20.43	4	2	1.67
744	2005-03-21	801720	建筑装饰	25	23.61	6	2	1.76
745	2005-03-21	801730	电气设备	37	25.73	4	3	2.28
746	2005-03-21	801740	国防军工	32	37.01	5	3	1.79
747	2005-03-21	801750	计算机	29	34.0	4	2	2.49
748	2005-03-21	801760	传媒	44	36.61	11	4	2.13
749	2005-03-21	801770	通信	25	31.29	2	2	1.73
750	2005-03-21	801780	银行	5	17.85	0	0	2.28
751	2005-03-21	801790	非银金融	38	26.04	8	5	1.99
752	2005-03-21	801880	汽车	54	18.02	9	6	1.99
753	2005-03-21	801890	机械设备	62	23.28	2	2	1.76
754	2005-03-22	801003	申万A指	1262	23.81	167	89	1.82
755	2005-03-22	801010	农林牧渔	35	25.65	4	3	1.63
756	2005-03-22	801020	采掘	37	22.77	4	1	2.08
757	2005-03-22	801030	化工	97	23.11	10	6	1.69
758	2005-03-22	801040	钢铁	23	7.6	1	1	1.35
759	2005-03-22	801050	有色金属	53	22.34	5	2	1.97
760	2005-03-22	801080	电子	48	28.04	6	1	2.04
761	2005-03-22	801110	家用电器	17	25.51	1	2	1.31
762	2005-03-22	801120	食品饮料	41	29.63	7	2	1.71
763	2005-03-22	801130	纺织服装	22	21.43	6	1	1.97
764	2005-03-22	801140	轻工制造	31	22.28	4	3	1.72
765	2005-03-22	801150	医药生物	112	30.6	19	8	1.97
766	2005-03-22	801160	公用事业	90	23.71	11	3	1.64
767	2005-03-22	801170	交通运输	56	24.7	5	0	2.17
768	2005-03-22	801180	房地产	113	23.5	18	12	1.71
769	2005-03-22	801200	商业贸易	64	26.11	8	8	1.78
770	2005-03-22	801210	休闲服务	20	30.17	3	3	2.11
771	2005-03-22	801230	综合	27	29.76	0	4	2.42
772	2005-03-22	801710	建筑材料	25	19.39	4	2	1.6
773	2005-03-22	801720	建筑装饰	25	22.7	6	2	1.68
774	2005-03-22	801730	电气设备	37	24.73	4	3	2.23
775	2005-03-22	801740	国防军工	32	35.84	5	3	1.73
776	2005-03-22	801750	计算机	29	34.15	4	1	2.39
777	2005-03-22	801760	传媒	44	36.83	11	3	2.05
778	2005-03-22	801770	通信	25	30.07	2	2	1.64
779	2005-03-22	801780	银行	5	17.2	0	0	2.19
780	2005-03-22	801790	非银金融	38	25.25	8	5	1.9
781	2005-03-22	801880	汽车	54	17.43	9	6	1.91
782	2005-03-22	801890	机械设备	62	22.66	2	2	1.7
783	2005-03-23	801003	申万A指	1262	23.77	168	90	1.82
784	2005-03-23	801010	农林牧渔	35	26.52	4	2	1.63
785	2005-03-23	801020	采掘	37	22.84	4	1	2.08
786	2005-03-23	801030	化工	97	23.11	10	6	1.69
787	2005-03-23	801040	钢铁	23	7.52	1	1	1.34
788	2005-03-23	801050	有色金属	53	22.46	5	2	1.98
789	2005-03-23	801080	电子	48	28.05	6	1	2.04
790	2005-03-23	801110	家用电器	17	25.53	1	2	1.31
791	2005-03-23	801120	食品饮料	41	28.53	8	3	1.72
792	2005-03-23	801130	纺织服装	22	21.5	6	1	1.98
793	2005-03-23	801140	轻工制造	31	22.35	4	3	1.72
794	2005-03-23	801150	医药生物	112	30.48	19	8	1.97
795	2005-03-23	801160	公用事业	90	23.58	11	3	1.63
796	2005-03-23	801170	交通运输	56	24.42	5	0	2.16
797	2005-03-23	801180	房地产	113	23.63	18	12	1.71
798	2005-03-23	801200	商业贸易	64	26.2	8	8	1.78
799	2005-03-23	801210	休闲服务	20	30.5	3	3	2.13
800	2005-03-23	801230	综合	27	29.63	0	4	2.4
801	2005-03-23	801710	建筑材料	25	19.82	4	2	1.59
802	2005-03-23	801720	建筑装饰	25	22.65	6	2	1.69
803	2005-03-23	801730	电气设备	37	24.68	4	3	2.22
804	2005-03-23	801740	国防军工	32	35.99	5	3	1.73
805	2005-03-23	801750	计算机	29	34.23	4	1	2.41
806	2005-03-23	801760	传媒	44	35.96	11	4	2.06
807	2005-03-23	801770	通信	25	30.25	2	2	1.65
808	2005-03-23	801780	银行	5	17.25	0	0	2.2
809	2005-03-23	801790	非银金融	38	25.35	8	5	1.9
810	2005-03-23	801880	汽车	54	17.44	9	6	1.9
811	2005-03-23	801890	机械设备	62	22.52	2	2	1.7
812	2005-03-24	801003	申万A指	1262	24.05	167	93	1.85
813	2005-03-24	801010	农林牧渔	35	26.27	4	3	1.66
814	2005-03-24	801020	采掘	37	22.95	4	1	2.1
815	2005-03-24	801030	化工	97	23.19	10	6	1.71
816	2005-03-24	801040	钢铁	23	7.65	1	1	1.37
817	2005-03-24	801050	有色金属	53	22.44	5	2	2.0
818	2005-03-24	801080	电子	48	28.48	6	1	2.07
819	2005-03-24	801110	家用电器	17	25.93	1	2	1.33
820	2005-03-24	801120	食品饮料	41	28.51	8	3	1.74
821	2005-03-24	801130	纺织服装	22	21.85	6	1	2.02
822	2005-03-24	801140	轻工制造	31	22.56	4	3	1.74
823	2005-03-24	801150	医药生物	112	30.76	19	8	1.99
824	2005-03-24	801160	公用事业	90	23.63	11	4	1.66
825	2005-03-24	801170	交通运输	56	24.47	5	0	2.18
826	2005-03-24	801180	房地产	113	24.96	18	12	1.73
827	2005-03-24	801200	商业贸易	64	26.35	8	8	1.8
828	2005-03-24	801210	休闲服务	20	30.45	3	3	2.15
829	2005-03-24	801230	综合	27	30.19	0	4	2.44
830	2005-03-24	801710	建筑材料	25	20.35	4	2	1.62
831	2005-03-24	801720	建筑装饰	25	22.97	6	2	1.72
832	2005-03-24	801730	电气设备	37	24.88	4	3	2.24
833	2005-03-24	801740	国防军工	32	36.51	5	3	1.77
834	2005-03-24	801750	计算机	29	34.06	4	1	2.43
835	2005-03-24	801760	传媒	44	36.4	11	4	2.09
836	2005-03-24	801770	通信	25	30.57	2	2	1.67
837	2005-03-24	801780	银行	5	17.31	0	0	2.2
838	2005-03-24	801790	非银金融	38	26.25	7	5	1.94
839	2005-03-24	801880	汽车	54	17.27	9	7	1.93
840	2005-03-24	801890	机械设备	62	22.88	2	2	1.72
841	2005-03-25	801003	申万A指	1263	24.03	169	94	1.84
842	2005-03-25	801010	农林牧渔	35	26.26	4	3	1.66
843	2005-03-25	801020	采掘	37	22.86	4	1	2.08
844	2005-03-25	801030	化工	97	23.12	10	6	1.71
845	2005-03-25	801040	钢铁	23	7.64	1	1	1.36
846	2005-03-25	801050	有色金属	53	21.97	5	3	1.99
847	2005-03-25	801080	电子	48	28.94	6	1	2.06
848	2005-03-25	801110	家用电器	17	25.79	1	2	1.32
849	2005-03-25	801120	食品饮料	41	28.62	8	3	1.74
850	2005-03-25	801130	纺织服装	22	21.79	6	1	2.01
851	2005-03-25	801140	轻工制造	31	22.42	4	3	1.73
852	2005-03-25	801150	医药生物	112	30.39	20	9	1.99
853	2005-03-25	801160	公用事业	90	24.22	11	3	1.66
854	2005-03-25	801170	交通运输	57	24.58	5	0	2.21
855	2005-03-25	801180	房地产	113	24.96	18	12	1.73
856	2005-03-25	801200	商业贸易	64	26.29	8	8	1.79
857	2005-03-25	801210	休闲服务	20	30.23	3	3	2.13
858	2005-03-25	801230	综合	27	30.19	0	4	2.42
859	2005-03-25	801710	建筑材料	25	20.21	4	2	1.61
860	2005-03-25	801720	建筑装饰	25	22.87	6	2	1.71
861	2005-03-25	801730	电气设备	37	24.69	4	3	2.23
862	2005-03-25	801740	国防军工	32	36.34	5	3	1.77
863	2005-03-25	801750	计算机	29	34.13	4	1	2.42
864	2005-03-25	801760	传媒	44	36.36	11	4	2.08
865	2005-03-25	801770	通信	25	30.59	2	2	1.68
866	2005-03-25	801780	银行	5	17.25	0	0	2.2
867	2005-03-25	801790	非银金融	38	25.95	7	5	1.93
868	2005-03-25	801880	汽车	54	18.01	9	6	1.93
869	2005-03-25	801890	机械设备	62	22.29	3	3	1.71
870	2005-03-28	801003	申万A指	1263	23.85	165	97	1.83
871	2005-03-28	801010	农林牧渔	35	25.64	4	4	1.64
872	2005-03-28	801020	采掘	37	22.18	4	1	2.05
873	2005-03-28	801030	化工	97	23.0	9	8	1.69
874	2005-03-28	801040	钢铁	23	7.6	1	1	1.35
875	2005-03-28	801050	有色金属	53	22.14	5	2	1.97
876	2005-03-28	801080	电子	48	28.34	6	1	2.03
877	2005-03-28	801110	家用电器	17	25.65	1	2	1.31
878	2005-03-28	801120	食品饮料	41	30.81	7	3	1.74
879	2005-03-28	801130	纺织服装	22	21.58	6	1	2.0
880	2005-03-28	801140	轻工制造	31	22.34	4	3	1.74
881	2005-03-28	801150	医药生物	112	30.11	19	9	1.98
